Date,Open,High,Low,Close,Adj Close,Volume
2013-09-03,124.0,125.260002,123.720001,124.300003,105.00752299999999,575200
2013-09-04,124.209999,126.480003,124.0,125.839996,106.308502,410500
2013-09-05,124.769997,125.989998,124.610001,125.639999,106.139526,315300
2013-09-06,125.959999,126.470001,124.339996,125.550003,106.06352199999999,307100
2013-09-09,125.620003,126.879997,125.550003,126.800003,107.119499,258300
2013-09-10,127.0,127.66999799999999,126.839996,127.379997,107.609482,395400
2013-09-11,126.41999799999999,127.75,126.300003,127.559998,107.761551,265600
2013-09-12,126.059998,126.529999,125.510002,125.910004,106.36763799999999,328200
2013-09-13,126.110001,126.900002,125.83000200000001,126.800003,107.119499,219300
2013-09-16,128.0,128.470001,127.489998,127.75,107.92204299999999,163700
2013-09-17,126.389999,127.269997,126.099998,126.779999,107.1026,286600
2013-09-18,127.489998,131.169998,127.32,130.929993,110.60848200000001,594200
2013-09-19,130.559998,130.860001,129.770004,130.199997,109.991798,629500
2013-09-20,130.399994,130.71000700000002,129.240005,129.449997,109.358185,408000
2013-09-23,129.41000400000001,129.949997,128.83999599999999,129.779999,109.636978,296300
2013-09-24,130.619995,131.350006,129.929993,130.559998,110.295906,221600
2013-09-25,130.199997,130.399994,129.5,129.850006,110.694901,260900
2013-09-26,130.869995,132.33999599999999,130.759995,131.979996,112.51068899999999,247500
2013-09-27,129.91000400000001,130.78999299999998,129.860001,130.259995,111.044403,179600
2013-09-30,127.489998,128.240005,126.550003,128.029999,109.143387,358500
2013-10-01,128.029999,128.470001,126.730003,127.32,108.538109,305700
2013-10-02,127.08000200000001,127.93,126.129997,127.660004,108.827972,225000
2013-10-03,128.5,128.5,126.900002,127.75,108.90468600000001,177000
2013-10-04,127.470001,128.279999,127.019997,128.009995,109.126328,155400
2013-10-07,125.459999,126.339996,125.260002,125.339996,106.85021200000001,289600
2013-10-08,125.489998,125.559998,123.5,123.68,105.43508899999999,291200
2013-10-09,127.66999799999999,128.130005,125.980003,128.08999599999999,109.19452700000001,565200
2013-10-10,130.059998,131.0,129.729996,131.0,111.67527,364200
2013-10-11,130.740005,131.649994,129.899994,131.649994,112.22936999999999,568300
2013-10-14,130.0,131.179993,129.899994,130.75,111.462143,317100
2013-10-15,130.360001,130.399994,129.5,129.610001,110.490311,439300
2013-10-16,129.5,130.440002,128.800003,130.240005,111.027374,187900
2013-10-17,129.449997,130.110001,129.199997,130.100006,110.90803500000001,317700
2013-10-18,129.0,129.899994,128.699997,129.520004,110.41358899999999,357700
2013-10-21,129.369995,131.0,129.169998,129.380005,110.29423500000001,561200
2013-10-22,132.529999,132.529999,129.570007,130.71000700000002,111.428055,344300
2013-10-23,129.259995,129.630005,128.550003,129.25,110.183403,327400
2013-10-24,129.600006,130.0,129.070007,129.820007,110.669334,164200
2013-10-25,128.809998,129.399994,128.5,128.690002,109.706024,308200
2013-10-28,129.0,129.0,128.220001,128.369995,109.43321999999999,282800
2013-10-29,128.5,129.0,128.369995,128.949997,109.92766599999999,302200
2013-10-30,130.03999299999998,130.479996,129.630005,130.199997,110.993279,478700
2013-10-31,130.33999599999999,130.399994,129.25,129.419998,110.32833899999999,373900
2013-11-01,129.509995,130.149994,128.96000700000002,129.759995,110.618172,202400
2013-11-04,130.0,130.0,129.21000700000002,129.630005,110.507355,201500
2013-11-05,128.78999299999998,129.199997,128.149994,128.58999599999999,109.62076599999999,498500
2013-11-06,130.350006,130.350006,129.050003,129.199997,110.140778,362700
2013-11-07,127.709999,128.25,125.739998,125.91999799999999,107.34465,499100
2013-11-08,126.309998,127.629997,126.309998,127.370003,108.58074199999999,459500
2013-11-11,126.870003,127.050003,126.43,126.66999799999999,107.984024,315100
2013-11-12,126.400002,127.339996,126.389999,127.300003,108.521072,641700
2013-11-13,126.32,127.739998,125.980003,127.660004,108.827972,332900
2013-11-14,127.0,127.940002,126.790001,127.480003,108.67451499999999,307100
2013-11-15,127.68,128.320007,127.57,127.980003,109.100761,311600
2013-11-18,127.610001,128.600006,127.260002,127.650002,108.81944299999999,846300
2013-11-19,126.309998,126.769997,125.790001,126.239998,107.61743899999999,731300
2013-11-20,126.220001,126.739998,125.809998,126.050003,107.455467,285800
2013-11-21,125.110001,125.800003,125.110001,125.610001,107.080376,635300
2013-11-22,125.720001,126.760002,125.440002,126.309998,107.677109,385000
2013-11-25,126.5,126.5,125.459999,125.599998,107.071854,263100
2013-11-26,125.209999,125.349998,124.760002,124.93,106.50068700000001,291600
2013-11-27,125.0,125.68,124.910004,125.209999,106.73938000000001,246200
2013-11-29,125.050003,125.489998,124.889999,125.050003,106.602997,184500
2013-12-02,124.82,125.550003,124.040001,124.099998,105.793121,521200
2013-12-03,123.550003,124.08000200000001,122.529999,123.610001,105.37539699999999,489400
2013-12-04,122.459999,123.589996,122.110001,123.110001,104.949173,389400
2013-12-05,122.300003,122.41999799999999,121.260002,121.599998,103.661911,460100
2013-12-06,122.279999,123.139999,122.279999,122.739998,104.633736,283800
2013-12-09,122.650002,122.93,122.269997,122.43,104.369476,326000
2013-12-10,121.379997,121.940002,121.300003,121.699997,103.747162,362600
2013-12-11,121.33000200000001,121.82,120.199997,120.339996,102.587784,414500
2013-12-12,120.650002,120.989998,120.260002,120.339996,102.587784,324800
2013-12-13,120.0,120.0,118.91999799999999,119.220001,101.633011,595100
2013-12-16,118.559998,119.139999,118.410004,118.650002,101.147102,661700
2013-12-17,118.489998,119.110001,118.110001,118.629997,101.13003499999999,343200
2013-12-18,120.010002,121.089996,119.190002,121.040001,103.18454,680600
2013-12-19,118.93,119.220001,118.370003,118.709999,101.19824200000001,691900
2013-12-20,118.470001,118.82,118.209999,118.75,101.232353,340700
2013-12-23,118.949997,119.449997,118.779999,119.269997,101.675629,395000
2013-12-24,118.25,118.620003,118.25,118.610001,101.112999,289100
2013-12-26,120.410004,121.959999,120.410004,121.690002,103.73865500000001,434900
2013-12-27,122.470001,122.480003,121.449997,121.879997,103.900612,292900
2013-12-30,122.870003,122.870003,121.32,121.360001,103.457329,288600
2013-12-31,121.5,121.91999799999999,121.220001,121.91999799999999,103.934708,230000
2014-01-02,121.599998,121.599998,120.099998,120.629997,102.835014,239400
2014-01-03,121.0,121.290001,119.870003,120.510002,102.732704,530500
2014-01-06,120.879997,120.980003,120.0,120.16999799999999,102.442863,441100
2014-01-07,120.389999,120.589996,119.989998,120.459999,102.69009399999999,306200
2014-01-08,120.18,120.18,119.650002,119.849998,102.170067,349400
2014-01-09,120.33000200000001,120.5,119.589996,120.33000200000001,102.579277,338500
2014-01-10,120.489998,120.889999,120.0,120.809998,102.988457,242000
2014-01-13,120.5,120.5,119.199997,119.400002,101.786469,421600
2014-01-14,119.25,119.75,118.66999799999999,119.459999,101.837601,473300
2014-01-15,119.449997,120.040001,119.110001,119.470001,101.846138,426400
2014-01-16,119.599998,119.83000200000001,118.900002,119.83000200000001,102.153023,244600
2014-01-17,119.379997,119.980003,118.949997,119.190002,101.60743000000001,407800
2014-01-21,120.5,120.540001,119.629997,120.459999,102.69009399999999,550000
2014-01-22,121.290001,121.739998,120.739998,121.690002,103.73865500000001,371400
2014-01-23,120.400002,120.440002,119.059998,119.360001,101.75235,435900
2014-01-24,118.989998,119.040001,117.709999,117.879997,100.490677,591900
2014-01-27,117.879997,118.260002,116.150002,117.029999,99.766075,673000
2014-01-28,117.529999,118.269997,117.290001,117.83000200000001,100.448059,564400
2014-01-29,118.260002,118.32,116.91999799999999,117.199997,99.910988,542300
2014-01-30,117.440002,117.83000200000001,116.699997,117.160004,99.87690699999999,329900
2014-01-31,114.91999799999999,115.5,113.610001,114.760002,97.83094,566300
2014-02-03,113.970001,114.150002,112.08000200000001,112.75,96.117439,553800
2014-02-04,111.849998,112.660004,110.75,112.489998,95.89580500000001,561200
2014-02-05,114.790001,115.849998,114.110001,115.660004,98.598167,709900
2014-02-06,114.58000200000001,116.18,114.440002,115.959999,98.853928,439300
2014-02-07,115.900002,117.660004,115.709999,117.379997,100.064423,610900
2014-02-10,117.5,117.510002,116.599998,117.040001,99.774597,385000
2014-02-11,117.790001,118.110001,117.099998,117.910004,100.516251,366100
2014-02-12,117.550003,118.410004,117.25,117.559998,100.217896,466700
2014-02-13,114.980003,116.389999,114.860001,116.150002,99.015884,419000
2014-02-14,115.099998,115.769997,115.0,115.16999799999999,98.180458,621700
2014-02-18,116.519997,117.110001,115.75,116.279999,99.12670899999999,387500
2014-02-19,115.910004,116.41999799999999,115.099998,115.220001,98.223076,279900
2014-02-20,115.410004,115.769997,114.860001,115.33000200000001,98.316849,242300
2014-02-21,116.389999,117.07,116.269997,116.339996,99.177849,315800
2014-02-24,116.050003,116.540001,115.860001,116.16999799999999,99.032944,328600
2014-02-25,116.25,116.91999799999999,115.940002,116.470001,99.288689,298600
2014-02-26,116.0,116.019997,115.370003,115.58000200000001,98.529976,231300
2014-02-27,115.25,116.019997,114.870003,116.019997,98.905052,227800
2014-02-28,115.16999799999999,115.91999799999999,114.860001,115.300003,98.291275,307800
2014-03-03,113.839996,113.980003,113.150002,113.599998,96.842056,456300
2014-03-04,114.83000200000001,115.279999,114.660004,115.209999,98.214554,286500
2014-03-05,113.18,113.739998,112.83000200000001,113.260002,96.552216,621900
2014-03-06,114.800003,114.949997,114.540001,114.650002,97.73716,392200
2014-03-07,114.800003,114.970001,113.800003,113.959999,97.14894100000001,309000
2014-03-10,113.610001,113.800003,113.0,113.339996,96.620399,235500
2014-03-11,113.209999,113.43,112.410004,112.459999,95.870224,224100
2014-03-12,111.279999,111.639999,110.57,111.300003,94.881355,483900
2014-03-13,111.489998,111.779999,109.68,110.209999,93.952141,396100
2014-03-14,109.07,109.43,108.489998,108.760002,92.716049,753200
2014-03-17,110.07,110.809998,109.93,110.66999799999999,94.34427600000001,438500
2014-03-18,109.449997,110.269997,109.339996,109.83000200000001,93.628197,319000
2014-03-19,109.209999,109.739998,108.160004,108.68,92.647842,513300
2014-03-20,106.550003,107.730003,106.309998,107.610001,91.735672,668100
2014-03-21,107.650002,108.43,107.339996,107.370003,91.53109,413200
2014-03-24,108.300003,108.440002,107.190002,107.940002,92.016998,362500
2014-03-25,108.91999799999999,109.309998,108.300003,108.459999,92.46030400000001,349300
2014-03-26,110.940002,111.980003,110.25,110.529999,95.955063,858400
2014-03-27,111.900002,112.0,111.309998,111.58000200000001,96.866623,559000
2014-03-28,113.41999799999999,113.720001,112.57,112.83000200000001,97.951782,539400
2014-03-31,113.099998,113.489998,112.550003,112.900002,98.012558,481000
2014-04-01,112.949997,113.339996,112.809998,113.220001,98.290352,539200
2014-04-02,113.360001,113.510002,112.699997,113.440002,98.481346,351100
2014-04-03,112.93,113.589996,112.540001,112.860001,97.977829,453200
2014-04-04,112.220001,112.599998,111.029999,111.260002,96.588806,598400
2014-04-07,111.510002,111.760002,110.839996,111.389999,96.70166,401800
2014-04-08,109.099998,109.339996,108.629997,109.099998,94.713638,611900
2014-04-09,106.900002,107.83000200000001,106.66999799999999,107.730003,93.524292,1117600
2014-04-10,105.07,105.279999,103.379997,103.389999,89.756584,1535400
2014-04-11,104.300003,105.809998,104.050003,104.889999,91.058784,912300
2014-04-14,107.18,107.699997,106.730003,107.32,93.16835,497400
2014-04-15,106.629997,106.970001,105.66999799999999,106.860001,92.769012,488000
2014-04-16,108.0,108.5,107.699997,108.470001,94.166702,372700
2014-04-17,108.540001,108.620003,107.690002,108.019997,93.776054,393100
2014-04-21,108.900002,108.93,108.440002,108.639999,94.314285,377000
2014-04-22,108.449997,108.629997,108.209999,108.41999799999999,94.123299,343900
2014-04-23,108.279999,108.489998,108.120003,108.150002,93.888908,276800
2014-04-24,107.339996,107.339996,106.58000200000001,107.040001,92.925285,459600
2014-04-25,106.809998,107.220001,106.349998,106.489998,92.4478,436500
2014-04-28,107.400002,107.459999,106.349998,107.07,92.951332,392800
2014-04-29,107.809998,107.989998,107.379997,107.5,93.32461500000001,296500
2014-04-30,108.0,108.5,107.66999799999999,108.41999799999999,94.123299,467700
2014-05-01,110.019997,110.150002,109.370003,109.730003,95.26056700000001,340900
2014-05-02,109.989998,110.18,109.66999799999999,109.93,95.434189,420500
2014-05-05,109.779999,109.93,109.410004,109.440002,95.008797,274800
2014-05-06,109.5,109.57,108.720001,109.0,94.62683100000001,429400
2014-05-07,109.0,109.139999,108.58000200000001,109.029999,94.652863,319000
2014-05-08,108.5,108.610001,107.529999,108.150002,93.888908,366500
2014-05-09,108.959999,109.379997,108.529999,108.870003,94.513962,371700
2014-05-12,108.870003,109.32,108.599998,109.209999,94.809135,346200
2014-05-13,110.209999,111.540001,110.089996,111.379997,96.692978,564200
2014-05-14,111.07,111.440002,110.410004,110.43,95.868256,699500
2014-05-15,110.339996,110.660004,109.0,109.5,95.060898,257900
2014-05-16,109.370003,109.620003,108.959999,109.610001,95.156387,237400
2014-05-19,108.110001,108.790001,107.809998,108.610001,94.288246,358900
2014-05-20,108.16999799999999,108.279999,107.629997,107.66999799999999,93.47219100000001,333200
2014-05-21,107.800003,108.220001,107.589996,108.059998,93.810776,307000
2014-05-22,108.900002,109.900002,108.870003,109.489998,95.0522,547100
2014-05-23,109.510002,109.730003,109.379997,109.639999,95.182434,175600
2014-05-27,109.93,110.16999799999999,109.529999,110.110001,95.59045400000001,296400
2014-05-28,110.550003,110.800003,109.5,109.910004,95.416824,259100
2014-05-29,111.290001,111.709999,111.07,111.489998,96.788475,348500
2014-05-30,113.349998,113.389999,112.900002,113.110001,98.194855,449700
2014-06-02,114.120003,114.190002,113.269997,113.949997,98.924088,660400
2014-06-03,114.160004,115.029999,114.160004,114.91999799999999,99.766182,593400
2014-06-04,114.510002,114.660004,113.389999,114.480003,99.38421600000001,558100
2014-06-05,114.199997,114.800003,113.82,114.589996,99.479698,318500
2014-06-06,114.620003,115.459999,114.519997,115.150002,99.965858,370900
2014-06-09,115.0,115.309998,114.83000200000001,115.07,99.896408,220200
2014-06-10,113.68,114.120003,113.379997,113.870003,98.854652,348900
2014-06-11,114.059998,114.470001,113.779999,114.059998,99.019592,207000
2014-06-12,114.779999,115.290001,114.110001,114.260002,99.193214,292400
2014-06-13,114.120003,114.360001,114.0,114.239998,99.17585,185200
2014-06-16,114.269997,114.660004,113.900002,114.480003,99.38421600000001,225200
2014-06-17,115.129997,115.239998,114.510002,114.709999,99.583878,222000
2014-06-18,114.839996,116.220001,114.639999,116.050003,100.747185,360700
2014-06-19,117.5,118.07,117.029999,117.75,102.223015,660300
2014-06-20,118.209999,118.41999799999999,117.720001,118.220001,102.631035,513600
2014-06-23,117.099998,117.290001,116.699997,117.220001,101.762886,233800
2014-06-24,117.260002,117.389999,116.5,116.550003,101.181252,219600
2014-06-25,116.910004,117.519997,116.629997,117.470001,101.979919,208600
2014-06-26,118.0,118.0,117.290001,117.650002,102.1362,195600
2014-06-27,118.709999,118.940002,118.470001,118.839996,103.169289,353200
2014-06-30,119.75,119.879997,119.440002,119.660004,103.881157,505000
2014-07-01,121.43,122.279999,121.349998,122.260002,106.13831299999998,501000
2014-07-02,122.339996,122.349998,121.629997,121.879997,105.808411,223500
2014-07-03,121.349998,121.900002,121.050003,121.730003,105.678192,195900
2014-07-07,121.25,121.800003,120.860001,121.160004,105.183357,328700
2014-07-08,120.940002,120.940002,119.629997,120.300003,104.436775,343400
2014-07-09,119.800003,120.290001,119.0,120.040001,104.211044,292300
2014-07-10,117.480003,118.389999,116.610001,118.050003,102.483459,466700
2014-07-11,118.410004,118.800003,118.120003,118.519997,102.891487,347300
2014-07-14,119.370003,119.489998,118.889999,119.0,103.30818199999999,166800
2014-07-15,119.0,119.089996,118.33000200000001,118.709999,103.056427,187700
2014-07-16,119.400002,119.519997,119.110001,119.150002,103.4384,181200
2014-07-17,119.199997,119.480003,118.199997,118.379997,102.769936,244700
2014-07-18,118.839996,118.989998,118.349998,118.900002,103.221367,208000
2014-07-21,118.690002,119.0,118.029999,118.660004,103.013008,143900
2014-07-22,118.720001,119.41999799999999,118.720001,119.18,103.464439,117700
2014-07-23,119.389999,119.650002,119.050003,119.43,103.681488,171200
2014-07-24,119.610001,119.989998,119.370003,119.379997,103.638077,152600
2014-07-25,119.91999799999999,120.0,119.32,119.629997,103.855103,140200
2014-07-28,119.959999,120.760002,119.75,120.58000200000001,104.67983199999999,172800
2014-07-29,120.589996,121.459999,120.5,120.58000200000001,104.67983199999999,399200
2014-07-30,120.519997,120.519997,119.540001,120.040001,104.211044,293100
2014-07-31,119.309998,119.709999,117.940002,117.989998,102.43135799999999,290900
2014-08-01,117.709999,118.08000200000001,117.290001,117.589996,102.084106,206900
2014-08-04,117.93,118.33000200000001,117.620003,118.120003,102.544228,131300
2014-08-05,119.010002,119.82,118.510002,119.029999,103.334221,360300
2014-08-06,116.129997,116.760002,115.43,116.610001,101.233337,429300
2014-08-07,117.459999,118.08000200000001,116.43,116.68,101.294106,260400
2014-08-08,116.639999,117.660004,116.150002,117.629997,102.11882800000001,254400
2014-08-11,116.730003,117.199997,116.5,116.760002,101.363571,264800
2014-08-12,117.07,117.550003,116.83000200000001,117.239998,101.780266,242500
2014-08-13,117.849998,118.33000200000001,117.769997,117.93,102.379272,217800
2014-08-14,117.470001,117.790001,117.25,117.739998,102.214333,181500
2014-08-15,117.25,117.379997,116.260002,116.889999,101.47641,220300
2014-08-18,117.010002,117.470001,117.010002,117.209999,101.754211,156900
2014-08-19,117.099998,117.209999,116.809998,116.949997,101.52849599999999,221900
2014-08-20,115.620003,115.879997,115.199997,115.699997,100.443321,319900
2014-08-21,115.75,116.25,115.709999,115.779999,100.512787,263900
2014-08-22,114.779999,114.779999,113.940002,114.089996,99.04563900000001,477000
2014-08-25,114.769997,115.150002,114.660004,114.870003,99.722786,238900
2014-08-26,115.129997,115.699997,114.91999799999999,115.08000200000001,99.90509,251000
2014-08-27,115.099998,115.190002,114.760002,114.910004,99.75750699999999,268800
2014-08-28,114.599998,114.900002,114.029999,114.43,99.340805,281300
2014-08-29,114.5,114.559998,113.91999799999999,114.32,99.2453,170300
2014-09-02,115.940002,116.209999,115.730003,116.199997,100.87739599999999,294000
2014-09-03,116.120003,116.360001,115.849998,115.959999,100.66905200000001,244300
2014-09-04,116.190002,116.760002,115.900002,116.050003,100.747185,382700
2014-09-05,116.089996,116.41999799999999,115.91999799999999,116.389999,101.042343,162200
2014-09-08,116.160004,116.309998,115.510002,116.040001,100.73850300000001,219100
2014-09-09,115.400002,115.449997,114.970001,115.019997,99.852997,323400
2014-09-10,116.07,116.589996,115.779999,116.489998,101.12915799999999,359500
2014-09-11,116.260002,116.480003,116.0,116.370003,101.024979,189600
2014-09-12,117.379997,117.400002,116.83000200000001,117.110001,101.667412,233400
2014-09-15,116.980003,117.279999,116.690002,117.160004,101.710823,176700
2014-09-16,117.239998,117.849998,117.019997,117.589996,102.084106,320900
2014-09-17,117.389999,117.940002,116.879997,117.349998,101.875763,262800
2014-09-18,118.82,119.5,118.739998,119.43,103.681488,356500
2014-09-19,119.300003,119.400002,118.559998,118.760002,103.09983100000001,262100
2014-09-22,119.110001,119.809998,118.910004,119.010002,103.316872,409700
2014-09-23,118.980003,119.0,118.019997,118.25,102.657089,314500
2014-09-24,118.059998,118.910004,118.029999,118.849998,103.177963,272900
2014-09-25,119.019997,119.43,117.779999,117.870003,103.42643000000001,437800
2014-09-26,118.239998,118.800003,118.110001,118.650002,104.11084,271300
2014-09-29,118.07,118.150002,117.08000200000001,117.519997,103.11930100000001,365700
2014-09-30,117.900002,118.110001,117.040001,117.529999,103.128075,481100
2014-10-01,117.940002,117.989998,116.459999,116.650002,102.35591099999999,676800
2014-10-02,115.019997,115.18,113.639999,114.480003,100.451836,507300
2014-10-03,115.699997,116.309998,115.480003,116.160004,101.92598000000001,281500
2014-10-06,116.610001,117.220001,116.410004,116.699997,102.39978,339200
2014-10-07,117.0,117.139999,115.800003,115.82,101.627625,398400
2014-10-08,115.58000200000001,116.349998,114.230003,116.260002,102.013725,446000
2014-10-09,116.209999,116.300003,114.239998,114.519997,100.486923,371200
2014-10-10,115.010002,115.75,113.849998,113.970001,100.00431800000001,448400
2014-10-13,114.16999799999999,114.66999799999999,112.589996,112.66999799999999,98.863617,425700
2014-10-14,111.940002,112.040001,111.260002,111.620003,97.942291,759400
2014-10-15,109.779999,110.379997,108.400002,110.059998,96.573441,632600
2014-10-16,108.989998,110.839996,108.620003,110.18,96.678741,441700
2014-10-17,108.989998,110.389999,108.940002,109.790001,96.336525,469100
2014-10-20,112.33000200000001,113.5,112.300003,113.309998,99.425186,408900
2014-10-21,112.360001,113.470001,112.129997,113.349998,99.460297,665400
2014-10-22,113.110001,113.41999799999999,112.199997,112.269997,98.51263399999999,413600
2014-10-23,113.25,114.150002,112.93,113.410004,99.512947,408300
2014-10-24,114.410004,114.650002,113.870003,114.510002,100.478149,312500
2014-10-27,114.32,114.849998,113.860001,114.339996,100.328979,198500
2014-10-28,114.650002,115.099998,114.110001,115.099998,100.99585,389900
2014-10-29,116.0,116.650002,115.269997,115.809998,101.618843,245800
2014-10-30,114.800003,116.300003,114.790001,115.860001,101.66272,194900
2014-10-31,119.050003,121.440002,118.5,121.349998,106.479973,1280500
2014-11-03,121.300003,122.029999,120.809998,122.0,107.050339,856900
2014-11-04,119.5,119.720001,118.309998,119.400002,104.768936,569600
2014-11-05,121.029999,121.75,120.410004,121.370003,106.49753600000001,394100
2014-11-06,119.519997,119.980003,119.019997,119.83000200000001,105.14625500000001,435500
2014-11-07,118.43,118.66999799999999,117.68,118.66999799999999,104.12838,570800
2014-11-10,117.809998,118.290001,117.5,117.970001,103.514175,429800
2014-11-11,118.5,119.43,118.43,119.139999,104.540802,526100
2014-11-12,118.739998,118.940002,118.110001,118.790001,104.233681,252800
2014-11-13,119.650002,120.370003,119.650002,119.82,105.137482,269800
2014-11-14,119.58000200000001,119.879997,119.230003,119.82,105.137482,214200
2014-11-17,118.5,119.139999,118.08000200000001,118.589996,104.058189,324100
2014-11-18,119.68,120.389999,119.57,120.07,105.35684199999999,332300
2014-11-19,120.07,120.519997,119.459999,120.349998,105.602524,389700
2014-11-20,119.75,120.029999,119.510002,119.720001,105.049728,163000
2014-11-21,120.610001,121.699997,120.610001,121.290001,106.42734499999999,920500
2014-11-24,121.489998,121.739998,121.300003,121.459999,106.57651499999999,661000
2014-11-25,121.75,121.989998,121.739998,121.809998,106.88362099999999,190200
2014-11-26,121.989998,122.0,121.410004,121.699997,106.787102,291800
2014-11-28,122.910004,123.33000200000001,122.440002,123.129997,108.04186999999999,234400
2014-12-01,124.660004,125.57,124.550003,124.940002,109.630081,485800
2014-12-02,126.559998,127.029999,126.32,126.57,111.060341,496400
2014-12-03,127.5,127.889999,127.120003,127.709999,112.06064599999999,471300
2014-12-04,128.809998,128.809998,128.100006,128.600006,112.841591,505100
2014-12-05,128.860001,129.300003,128.470001,129.029999,113.218903,423500
2014-12-08,129.03999299999998,129.190002,128.25,128.419998,112.68364,359500
2014-12-09,127.849998,128.419998,126.82,128.360001,112.630997,472100
2014-12-10,126.900002,126.910004,125.120003,125.489998,110.112679,508800
2014-12-11,126.550003,127.33000200000001,125.870003,126.089996,110.63915300000001,251900
2014-12-12,125.660004,126.07,124.519997,124.540001,109.279091,350100
2014-12-15,123.540001,123.809998,121.059998,121.550003,106.655472,597000
2014-12-16,122.360001,123.480003,121.75,121.940002,106.99768799999998,543500
2014-12-17,122.0,123.629997,122.0,123.220001,108.120842,338000
2014-12-18,124.129997,124.790001,123.82,124.739998,109.454582,306700
2014-12-19,126.720001,127.459999,126.519997,127.010002,111.446426,396700
2014-12-22,126.300003,126.889999,125.93,126.639999,111.121765,598000
2014-12-23,126.739998,127.309998,126.559998,126.760002,111.227066,188200
2014-12-24,127.199997,127.33000200000001,126.760002,126.760002,111.227066,80000
2014-12-26,127.0,128.28999299999998,127.0,128.100006,112.40286299999998,160100
2014-12-29,127.08000200000001,127.599998,126.860001,127.370003,111.76230600000001,203600
2014-12-30,125.959999,126.07,125.33000200000001,125.910004,110.48121599999999,169100
2014-12-31,125.599998,126.209999,125.400002,125.480003,110.10392,151100
